date,advertiser_id,campaign_id,channel,region,impressions,clicks,spend,conversions,revenue
2024-09-22,ADV052,CMP8526,Video,APAC,62040,499,868.88,24,3895.41
2024-09-25,ADV052,CMP8614,Video,APAC,91699,1029,1284.26,63,3817.86
2024-09-26,ADV052,CMP4466,Video,APAC,51479,556,720.98,30,2411.29
2024-09-27,ADV052,CMP9944,Video,APAC,47454,472,664.6,24,3446.83
2024-09-28,ADV052,CMP3433,Video,APAC,64192,673,899.02,34,4029.09
2024-09-30,ADV052,CMP4056,Video,APAC,66358,574,929.35,33,3059.38
2024-10-01,ADV052,CMP1314,Video,APAC,79169,685,1108.76,36,1379.59
2024-10-02,ADV052,CMP4728,Video,APAC,67422,725,944.26,31,4483.7
2024-10-03,ADV052,CMP3114,Video,APAC,61836,525,866.02,31,1604.87
2024-10-04,ADV052,CMP9454,Video,APAC,59626,695,835.07,39,5423.57
2024-10-05,ADV052,CMP2452,Video,APAC,65166,716,912.66,31,4964.86
2024-10-10,ADV052,CMP1465,Video,APAC,65408,717,916.05,37,4979.61
2024-10-11,ADV052,CMP2035,Video,APAC,70403,705,986.01,38,4328.4
2024-10-13,ADV052,CMP3815,Video,APAC,64314,697,900.72,36,6123.26
2024-10-14,ADV052,CMP4363,Video,APAC,74265,852,1040.09,47,5038.44
2024-10-17,ADV052,CMP5401,Video,APAC,70431,733,986.39,42,7074.86
2024-10-18,ADV052,CMP8467,Video,APAC,89938,860,1259.6,36,5313.74
2024-10-21,ADV052,CMP6249,Video,APAC,78469,748,1098.96,36,3949.25
2024-10-22,ADV052,CMP6097,Video,APAC,66392,686,929.83,33,2890.11
2024-10-23,ADV052,CMP5815,Video,APAC,53841,594,754.05,25,2559.85
2024-10-24,ADV052,CMP8525,Video,APAC,52638,496,737.2,23,934.33
2024-10-25,ADV052,CMP7704,Video,APAC,40373,397,565.43,21,2486.88
2024-10-27,ADV052,CMP8766,Video,APAC,63565,659,890.23,31,4173.78
2024-10-28,ADV052,CMP5164,Video,APAC,39923,470,559.12,26,3141.3
2024-10-29,ADV052,CMP1788,Video,APAC,59395,683,831.83,37,6149.38
2024-11-01,ADV052,CMP9111,Video,APAC,61811,628,865.67,35,1768.79
2024-11-03,ADV052,CMP1016,Video,APAC,92504,1012,1295.53,70,10787.34
2024-11-04,ADV052,CMP2075,Video,APAC,87556,880,1226.22,44,1836.73
2024-11-05,ADV052,CMP8522,Video,APAC,119903,1121,1679.24,47,8192.99
2024-11-06,ADV052,CMP6468,Video,APAC,108326,1147,6052.03,68,11000.09
2024-11-07,ADV052,CMP3821,Video,APAC,74628,835,1045.17,37,2738.99
2024-11-08,ADV052,CMP3342,Video,APAC,120670,1079,1689.99,55,2260.33
2024-11-09,ADV052,CMP2954,Video,APAC,92263,976,1292.15,47,7646.13
2024-11-12,ADV052,CMP7524,Video,APAC,95349,1034,1335.38,61,5023.98
2024-11-14,ADV052,CMP2062,Video,APAC,93574,982,1310.51,46,3529.48
2024-11-15,ADV052,CMP6674,Video,APAC,96615,1050,1353.1,58,1613.01
2024-11-16,ADV052,CMP9596,Video,APAC,63997,471,896.28,31,5515.38
2024-11-21,ADV052,CMP2471,Video,APAC,94694,857,1326.2,47,8165.46
2024-11-22,ADV052,CMP6383,Video,APAC,103916,1190,1455.35,59,6418.45
2024-11-23,ADV052,CMP5861,Video,APAC,114218,1179,1599.63,51,2831.5
2024-11-24,ADV052,CMP1091,Video,APAC,79980,826,1120.12,41,1671.19
2024-11-26,ADV052,CMP4079,Video,APAC,83359,852,1167.45,38,2490.11
2024-11-27,ADV052,CMP4376,Video,APAC,86792,778,1215.53,38,5946.36
2024-11-28,ADV052,CMP3060,Video,APAC,62497,845,875.28,30,4351.28
2024-11-29,ADV052,CMP3762,Video,APAC,118267,1153,1656.34,56,7770.89
2024-12-01,ADV052,CMP9020,Video,APAC,83484,788,1169.2,34,5292.73
2024-12-02,ADV052,CMP6752,Video,APAC,117409,1327,1644.32,68,9585.74
2024-12-05,ADV052,CMP1300,Video,APAC,83118,853,1164.07,45,7814.91
2024-12-06,ADV052,CMP9656,Video,APAC,100939,1165,1413.66,69,9332.62
2024-12-07,ADV052,CMP1731,Video,APAC,89129,873,1248.26,50,5331.37
2024-12-09,ADV052,CMP9649,Video,APAC,99783,902,1397.47,55,3063.77
2024-12-14,ADV052,CMP5599,Video,APAC,108273,1051,1516.37,49,4279.64
2024-12-15,ADV052,CMP3061,Video,APAC,88714,1059,1242.44,56,5570.02
2024-12-18,ADV052,CMP4436,Video,APAC,84464,927,3644.28,53,7847.11
2024-12-19,ADV052,CMP1810,Video,APAC,101523,895,1421.83,43,1974.34
2024-12-21,ADV052,CMP9988,Video,APAC,72159,730,1010.6,38,4926.1
2024-12-22,ADV052,CMP4686,Video,APAC,105548,1242,1478.2,67,6877.43
2024-12-24,ADV052,CMP8144,Video,APAC,78343,0,1097.2,46,4080.44
2024-12-27,ADV052,CMP1765,Video,APAC,109476,966,1533.22,51,2915.34
2024-12-28,ADV052,CMP2507,Video,APAC,82231,1040,1151.65,63,1449.67
2024-12-29,ADV052,CMP6817,Video,APAC,138156,1398,1934.88,61,1734.35
2024-01-02,ADV053,CMP3521,Social,North America,9744,290,2814.82,8,959.42
2024-01-04,ADV053,CMP8799,Social,North America,13738,386,3968.56,8,1360.14
2024-01-05,ADV053,CMP2431,Social,North America,13913,555,4018.98,21,970.01
2024-01-06,ADV053,CMP3492,Social,North America,15158,418,4378.84,13,1457.96
2024-01-08,ADV053,CMP2592,Social,North America,13443,432,3883.45,11,1250.01
2024-01-10,ADV053,CMP8327,Social,North America,10295,304,2974.02,12,1440.34
2024-01-11,ADV053,CMP1749,Social,North America,11614,327,3354.98,14,1578.26
2024-01-12,ADV053,CMP5937,Social,North America,18503,521,5344.9,17,2837.76
2024-01-16,ADV053,CMP1422,Social,North America,15277,505,4413.04,20,3378.82
2024-01-17,ADV053,CMP7094,Social,North America,14564,438,4207.12,14,982.8
2024-01-18,ADV053,CMP6290,Social,North America,14069,439,4064.04,15,317.06
2024-01-20,ADV053,CMP8251,Social,North America,8433,275,2436.02,9,829.99
2024-01-23,ADV053,CMP3069,Social,North America,14548,445,4202.62,17,931.29
2024-01-24,ADV053,CMP6229,Social,North America,14228,467,4110.06,17,2830.16
2024-01-25,ADV053,CMP7361,Social,North America,13751,508,3972.16,17,2411.88
2024-01-26,ADV053,CMP7789,Social,North America,14075,459,4066.0,16,1020.44
2024-01-27,ADV053,CMP1060,Social,North America,4311,131,1245.57,4,278.86
2024-01-28,ADV053,CMP6626,Social,North America,14291,401,4128.19,16,1858.07
2024-01-29,ADV053,CMP2875,Social,North America,16141,535,4662.67,19,1292.86
2024-01-31,ADV053,CMP9126,Social,North America,10627,324,3069.83,11,1059.44
2024-02-03,ADV053,CMP1356,Social,North America,13583,491,3923.62,19,1519.32
2024-02-07,ADV053,CMP3414,Social,North America,11210,284,3238.25,9,259.87
2024-02-08,ADV053,CMP2929,Social,North America,15799,487,4563.98,17,758.71
2024-02-09,ADV053,CMP3723,Social,North America,15499,453,4477.08,14,392.77
2024-02-11,ADV053,CMP2852,Social,North America,11658,431,3367.8,16,1951.27
2024-02-12,ADV053,CMP9426,Social,North America,12252,412,3539.21,13,453.16
2024-02-14,ADV053,CMP6430,Social,North America,14656,413,4233.66,16,2074.2
2024-02-16,ADV053,CMP1868,Social,North America,11283,0,3259.23,13,1918.15
2024-02-17,ADV053,CMP8453,Social,North America,11851,335,3423.58,13,1273.64
2024-02-18,ADV053,CMP2297,Social,North America,11295,0,3262.95,17,2770.26
2024-02-19,ADV053,CMP9686,Social,North America,13367,440,3861.47,15,1514.8
2024-02-20,ADV053,CMP6787,Social,North America,10154,380,2933.38,14,1467.22
2024-02-21,ADV053,CMP3059,Social,North America,11625,412,3358.2,14,1429.02
2024-02-24,ADV053,CMP5833,Social,North America,14067,500,4063.5,21,2422.09
2024-02-25,ADV053,CMP9656,Social,North America,11959,377,3454.68,15,457.94
2024-02-26,ADV053,CMP1526,Social,North America,13638,0,3939.61,16,2367.7
2024-02-28,ADV053,CMP3928,Social,North America,10494,330,3031.49,11,1345.99
2024-03-01,ADV053,CMP7734,Social,North America,9916,321,2864.45,11,526.54
2024-03-02,ADV053,CMP3974,Social,North America,10699,347,3090.74,14,1007.92
2024-03-05,ADV053,CMP9866,Social,North America,15930,484,4601.77,19,2706.79
2024-03-06,ADV053,CMP5147,Social,North America,17111,631,4942.95,22,1452.42
2024-03-08,ADV053,CMP8027,Social,North America,14457,542,4176.15,21,925.18
2024-03-10,ADV053,CMP9470,Social,North America,20230,621,5843.68,23,4021.38
2024-03-14,ADV053,CMP7128,Social,North America,16001,627,4622.24,26,4198.97
2024-03-18,ADV053,CMP6930,Social,North America,12440,476,3593.52,18,593.89
2024-03-20,ADV053,CMP6527,Social,North America,14630,458,4226.19,14,1202.77
2024-03-21,ADV053,CMP9097,Social,North America,19185,711,5541.93,20,1281.76
2024-03-22,ADV053,CMP2764,Social,North America,14339,441,4142.17,14,1740.2
2024-03-23,ADV053,CMP2494,Social,North America,21279,859,6146.85,30,2926.69
2024-03-28,ADV053,CMP2645,Social,North America,19859,687,5736.71,26,1487.7
2024-03-29,ADV053,CMP3503,Social,North America,14839,476,4286.51,18,856.69
2024-03-30,ADV053,CMP6281,Social,North America,13452,474,3885.92,17,2251.19
2024-03-31,ADV053,CMP1183,Social,North America,19119,796,20987.07,26,1031.84
2024-04-01,ADV053,CMP4540,Social,North America,20596,804,5949.4,31,3156.16
2024-04-06,ADV053,CMP5856,Social,North America,16978,462,4904.47,18,2305.67
2024-04-07,ADV053,CMP4202,Social,North America,12941,491,3738.35,18,1654.03
2024-04-08,ADV053,CMP3418,Social,North America,16703,522,4825.08,18,2920.02
2024-04-09,ADV053,CMP7254,Social,North America,19437,433,5614.61,13,324.75
2024-04-11,ADV053,CMP9567,Social,North America,14415,364,4164.15,14,2363.78
2024-04-12,ADV053,CMP8332,Social,North America,19437,663,5614.67,30,1303.27
2024-04-13,ADV053,CMP3368,Social,North America,21368,647,6172.5,17,1553.01
2024-04-14,ADV053,CMP5464,Social,North America,16088,630,4647.21,24,2902.28
2024-04-15,ADV053,CMP1842,Social,North America,16676,660,4817.32,24,2191.53
2024-04-16,ADV053,CMP5632,Social,North America,14811,518,4278.57,17,1981.09
2024-04-20,ADV053,CMP9388,Social,North America,15490,524,4474.66,15,997.68
2024-04-22,ADV053,CMP8587,Social,North America,14658,439,4234.17,16,1114.39
2024-04-23,ADV053,CMP1695,Social,North America,21411,729,6185.0,24,1325.8
2024-04-26,ADV053,CMP6998,Social,North America,18296,794,5285.1,25,508.35
2024-04-29,ADV053,CMP7864,Social,North America,16956,548,4897.95,18,2972.65
2024-04-30,ADV053,CMP6278,Social,North America,18726,682,5409.31,22,1520.61
2024-05-03,ADV053,CMP4035,Social,North America,14880,436,4298.43,20,2026.54
2024-05-04,ADV053,CMP6702,Social,North America,12036,361,3476.92,12,1680.51
2024-05-05,ADV053,CMP6090,Social,North America,17712,636,5116.52,25,1916.01
2024-05-06,ADV053,CMP5775,Social,North America,12565,386,3629.7,13,923.65
2024-05-07,ADV053,CMP6493,Social,North America,16045,542,4634.87,22,2802.79
2024-05-08,ADV053,CMP1253,Social,North America,14544,523,4201.33,13,492.1
2024-05-10,ADV053,CMP9813,Social,North America,18124,648,5235.39,24,519.24
2024-05-11,ADV053,CMP3612,Social,North America,17224,714,4975.47,21,2684.61
2024-05-13,ADV053,CMP1293,Social,North America,23455,969,6775.26,33,5115.03
2024-05-14,ADV053,CMP4403,Social,North America,21028,673,6074.47,21,3623.92
2024-05-16,ADV053,CMP2288,Social,North America,15103,612,20338.69,22,2691.19
2024-05-17,ADV053,CMP3230,Social,North America,15855,585,4580.0,20,1109.82
2024-05-19,ADV053,CMP6132,Social,North America,17305,534,4998.86,19,1750.63
2024-05-22,ADV053,CMP4057,Social,North America,16829,460,4861.37,16,1943.46
2024-05-23,ADV053,CMP3227,Social,North America,11182,0,3230.31,13,1079.18
2024-05-24,ADV053,CMP3380,Social,North America,12800,371,3697.49,11,546.91
2024-05-25,ADV053,CMP3959,Social,North America,15368,392,4439.4,13,1927.02
2024-05-26,ADV053,CMP9185,Social,North America,14457,528,4176.09,16,2298.91
2024-05-28,ADV053,CMP5119,Social,North America,15570,399,4497.79,12,2062.74
2024-05-29,ADV053,CMP8627,Social,North America,18780,639,5424.96,19,3223.55
2024-05-31,ADV053,CMP8112,Social,North America,17242,654,4980.65,25,1186.98
2024-06-02,ADV053,CMP2840,Social,North America,21332,792,6162.26,30,3294.42
2024-06-03,ADV053,CMP5251,Social,North America,16753,608,4839.53,25,1039.54
2024-06-04,ADV053,CMP5759,Social,North America,16490,0,4763.42,24,2248.04
2024-06-10,ADV053,CMP9728,Social,North America,21724,900,6275.48,39,4646.09
2024-06-11,ADV053,CMP2694,Social,North America,16743,626,4836.51,24,3135.9
2024-06-13,ADV053,CMP2219,Social,North America,17238,697,4979.56,21,1118.65
2024-06-16,ADV053,CMP7564,Social,North America,19219,699,5551.89,23,784.62
2024-06-17,ADV053,CMP5235,Social,North America,18589,536,5369.67,17,756.35
2024-06-19,ADV053,CMP1925,Social,North America,17559,740,5072.28,28,2891.77
2024-06-20,ADV053,CMP8253,Social,North America,18952,615,5474.65,26,4297.47
2024-06-26,ADV053,CMP6556,Social,North America,17947,701,5184.37,29,3295.1
2024-06-28,ADV053,CMP2841,Social,North America,18634,633,5382.74,22,3206.26
2024-06-30,ADV053,CMP4760,Social,North America,13984,418,4039.72,13,1741.94
2024-07-02,ADV053,CMP2605,Social,North America,19746,787,5703.93,27,1052.44
2024-07-03,ADV053,CMP4498,Social,North America,16182,559,4674.64,23,832.54
2024-07-04,ADV053,CMP9094,Social,North America,18080,525,5222.76,18,1830.54
2024-07-06,ADV053,CMP7160,Social,North America,20715,493,5983.85,18,2629.25
2024-07-07,ADV053,CMP3226,Social,North America,20747,684,5993.29,19,1134.89
2024-07-09,ADV053,CMP8962,Social,North America,16447,525,4750.97,16,1159.58
2024-07-12,ADV053,CMP1699,Social,North America,22626,0,6535.96,23,1792.08
2024-07-14,ADV053,CMP6462,Social,North America,27171,0,7848.74,25,1659.28
2024-07-15,ADV053,CMP9006,Social,North America,19052,757,5503.64,27,1063.75
2024-07-17,ADV053,CMP6744,Social,North America,18527,666,5351.86,24,4048.7
2024-07-18,ADV053,CMP5001,Social,North America,19719,686,5696.28,23,1021.62
2024-07-20,ADV053,CMP5601,Social,North America,22448,838,6484.63,36,3922.9
2024-07-26,ADV053,CMP3570,Social,North America,24565,804,7095.94,27,777.44
2024-07-29,ADV053,CMP1490,Social,North America,19718,598,5695.95,27,2733.51
2024-07-30,ADV053,CMP7692,Social,North America,20059,698,5794.37,23,2357.03
2024-07-31,ADV053,CMP1951,Social,North America,17011,495,4913.94,20,447.52
2024-08-01,ADV053,CMP6093,Social,North America,13533,538,3909.22,20,1081.09
2024-08-02,ADV053,CMP7858,Social,North America,23121,875,6678.92,33,5062.65
2024-08-04,ADV053,CMP7565,Social,North America,18696,502,5400.77,13,908.59
2024-08-07,ADV053,CMP4692,Social,North America,16418,610,4742.67,24,1018.46
2024-08-08,ADV053,CMP8809,Social,North America,16326,539,4716.19,21,1976.64
2024-08-09,ADV053,CMP8127,Social,North America,20908,667,6039.61,25,4016.89
2024-08-10,ADV053,CMP5422,Social,North America,14594,548,4215.88,20,1500.0
2024-08-11,ADV053,CMP4639,Social,North America,17113,588,4943.45,19,2580.14
2024-08-12,ADV053,CMP3350,Social,North America,15930,562,4601.64,20,1987.04
2024-08-15,ADV053,CMP5105,Social,North America,14344,489,4143.66,18,2574.99
2024-08-17,ADV053,CMP2684,Social,North America,20460,805,5910.28,32,5666.25
2024-08-19,ADV053,CMP3207,Social,North America,14307,493,4132.75,17,1158.07
2024-08-20,ADV053,CMP7232,Social,North America,13854,356,4001.92,11,511.36
2024-08-21,ADV053,CMP2856,Social,North America,20009,697,5780.08,22,2217.79
2024-08-22,ADV053,CMP1332,Social,North America,15480,570,4471.74,19,1916.47
2024-08-23,ADV053,CMP6050,Social,North America,12813,419,3701.47,12,828.65
2024-08-25,ADV053,CMP6106,Social,North America,18611,611,5376.06,17,1142.41
2024-08-26,ADV053,CMP2509,Social,North America,17492,580,5053.04,26,871.01
2024-08-30,ADV053,CMP3963,Social,North America,16718,544,4829.39,23,2441.64
2024-08-31,ADV053,CMP8148,Social,North America,18045,667,5212.54,21,2747.56
2024-09-02,ADV053,CMP6196,Social,North America,15335,437,4429.97,17,652.89
2024-09-03,ADV053,CMP8439,Social,North America,16092,501,4648.62,16,1008.5
2024-09-05,ADV053,CMP2449,Social,North America,18920,461,5465.37,17,556.85
2024-09-06,ADV053,CMP1933,Social,North America,19485,647,20834.04,26,2984.03
2024-09-09,ADV053,CMP4114,Social,North America,17659,693,5101.24,28,2243.68
2024-09-10,ADV053,CMP1810,Social,North America,14620,516,4223.27,18,657.1
2024-09-12,ADV053,CMP2956,Social,North America,22195,775,6411.31,27,1035.61
2024-09-14,ADV053,CMP2547,Social,North America,15390,611,4445.81,20,3011.42
2024-09-16,ADV053,CMP2450,Social,North America,11405,307,3294.71,10,907.17
2024-09-18,ADV053,CMP1519,Social,North America,11458,360,3310.01,11,1282.28
2024-09-19,ADV053,CMP7902,Social,North America,15056,558,4349.23,20,2379.56
2024-09-20,ADV053,CMP2347,Social,North America,15989,584,4618.78,18,2127.27
2024-09-24,ADV053,CMP4629,Social,North America,20686,735,5975.4,25,4047.67
2024-09-25,ADV053,CMP6289,Social,North America,18293,638,5284.37,23,1062.07
2024-09-27,ADV053,CMP5258,Social,North America,12527,407,3618.79,16,915.09
2024-09-28,ADV053,CMP9780,Social,North America,16542,552,4778.45,17,1838.49
2024-09-29,ADV053,CMP7935,Social,North America,18026,594,5207.11,23,2965.71
2024-09-30,ADV053,CMP3830,Social,North America,14034,472,4054.15,16,445.39
2024-10-02,ADV053,CMP2551,Social,North America,18233,576,5267.03,18,2393.69
2024-10-03,ADV053,CMP9593,Social,North America,17776,583,5135.01,21,962.02
2024-10-04,ADV053,CMP6078,Social,North America,18595,555,5371.44,20,2721.58
2024-10-05,ADV053,CMP5735,Social,North America,17052,673,4925.81,20,525.79
2024-10-07,ADV053,CMP8348,Social,North America,19538,674,5643.87,22,3389.54
2024-10-08,ADV053,CMP8926,Social,North America,17023,548,4917.45,17,2458.19
2024-10-09,ADV053,CMP9423,Social,North America,13690,544,3954.63,19,3358.45
2024-10-11,ADV053,CMP8918,Social,North America,17934,663,5180.61,23,2212.1
2024-10-12,ADV053,CMP1117,Social,North America,19015,627,5492.94,17,2647.83
2024-10-13,ADV053,CMP2524,Social,North America,13791,434,3983.8,14,2451.09
2024-10-17,ADV053,CMP6711,Social,North America,16366,688,4727.65,19,1332.55
2024-10-18,ADV053,CMP1820,Social,North America,18816,602,5435.32,25,2134.73
2024-10-19,ADV053,CMP2816,Social,North America,14578,553,4211.22,16,1336.2
2024-10-20,ADV053,CMP9641,Social,North America,20113,678,5810.12,25,975.43
2024-10-21,ADV053,CMP5865,Social,North America,17369,520,5017.49,16,2289.08
2024-10-22,ADV053,CMP4659,Social,North America,13577,478,3921.96,18,1736.52
2024-10-23,ADV053,CMP5234,Social,North America,14520,601,4194.38,21,1979.72
2024-10-24,ADV053,CMP6310,Social,North America,16780,680,4847.17,24,1311.28
2024-10-25,ADV053,CMP1991,Social,North America,10170,389,2937.86,13,2007.27
2024-10-27,ADV053,CMP1725,Social,North America,15044,566,4345.7,18,1673.22
2024-10-28,ADV053,CMP8399,Social,North America,18704,787,5402.91,27,4699.43
2024-10-29,ADV053,CMP9651,Social,North America,16616,689,4799.85,25,995.81
2024-10-30,ADV053,CMP6798,Social,North America,14478,549,4182.3,16,1983.49
2024-11-01,ADV053,CMP3599,Social,North America,29227,802,8442.81,30,3208.26
2024-11-03,ADV053,CMP7849,Social,North America,17223,617,-4975.35,21,2267.72
2024-11-05,ADV053,CMP7101,Social,North America,32071,1135,9264.09,37,4364.92
2024-11-07,ADV053,CMP8334,Social,North America,24114,1078,6965.78,33,5349.36
2024-11-08,ADV053,CMP6381,Social,North America,19974,700,5769.96,27,1475.76
2024-11-09,ADV053,CMP2366,Social,North America,25837,665,7463.59,22,758.54
2024-11-11,ADV053,CMP7445,Social,North America,22489,698,6496.44,22,3550.92
2024-11-12,ADV053,CMP3211,Social,North America,23174,783,6694.25,25,4237.49
2024-11-14,ADV053,CMP3684,Social,North America,30169,1161,8714.7,40,3010.97
2024-11-17,ADV053,CMP2145,Social,North America,25582,833,-7389.73,34,5573.01
2024-11-18,ADV053,CMP8657,Social,North America,19785,734,5715.34,23,1692.64
2024-11-19,ADV053,CMP1493,Social,North America,26876,988,7763.48,36,1435.41
2024-11-20,ADV053,CMP7081,Social,North America,23689,666,6843.1,26,2915.17
2024-11-21,ADV053,CMP1514,Social,North America,25007,744,7223.78,28,2497.2
2024-11-22,ADV053,CMP4711,Social,North America,25014,999,7225.64,34,729.5
2024-11-23,ADV053,CMP4771,Social,North America,25791,1193,7450.28,42,4090.43
2024-11-26,ADV053,CMP3931,Social,North America,18293,618,5284.4,20,1965.72
2024-11-27,ADV053,CMP5185,Social,North America,22313,794,6445.66,23,779.85
2024-11-28,ADV053,CMP5864,Social,North America,25053,917,7237.09,27,1716.55
2024-12-01,ADV053,CMP8882,Social,North America,20794,778,6006.88,34,3884.61
2024-12-03,ADV053,CMP1199,Social,North America,24327,857,7027.19,29,1198.83
2024-12-04,ADV053,CMP2637,Social,North America,24489,879,7073.96,31,4760.77
2024-12-05,ADV053,CMP3845,Social,North America,19329,726,5583.45,24,3105.01
2024-12-08,ADV053,CMP9843,Social,North America,25499,893,7365.86,35,3641.14
2024-12-09,ADV053,CMP9577,Social,North America,26172,889,7560.13,23,821.62
2024-12-10,ADV053,CMP2167,Social,North America,22979,732,6638.03,27,694.23
2024-12-11,ADV053,CMP5351,Social,North America,8625,338,2491.61,11,1580.59
2024-12-12,ADV053,CMP6545,Social,North America,28027,837,-8096.19,34,1862.93
2024-12-13,ADV053,CMP3346,Social,North America,26504,856,7656.08,25,4233.37
2024-12-16,ADV053,CMP2537,Social,North America,28775,1170,8312.27,43,1110.51
2024-12-17,ADV053,CMP2883,Social,North America,22427,904,6478.41,33,3236.64
2024-12-18,ADV053,CMP1483,Social,North America,20533,754,5931.31,28,1186.17
2024-12-20,ADV053,CMP8028,Social,North America,26335,883,7607.33,35,3141.52
2024-12-21,ADV053,CMP8440,Social,North America,31524,1211,9106.33,49,4143.62
2024-12-22,ADV053,CMP9635,Social,North America,20389,626,5889.71,28,2418.18
2024-12-24,ADV053,CMP1556,Social,North America,23768,618,6865.73,19,1688.82
2024-12-25,ADV053,CMP9055,Social,North America,19434,738,5613.92,27,4159.33
2024-12-26,ADV053,CMP3742,Social,North America,25553,936,7381.29,34,5677.82
2024-12-30,ADV053,CMP4207,Social,North America,23841,804,6886.93,26,1312.71
2024-12-31,ADV053,CMP4766,Social,North America,24938,882,7203.69,36,2474.54
